"""grupodeatributos""","CodSap","DesProductoSap","UnidadMedidaBase","CodProducto","Txt Grupo articulo","CodGrupoArticulo","CodUnidadNegocio","CodJerq01","CodMarca","DesMarca","CodigoNegocio","DesNegocio","CodAtributo1","DesAtributo1","CodAtributo2","DesAtributo2","CodAtributo3","DesAtributo3","PeticionBorrado","TipoEAN","CodEAN13","CodCUC","DescripcionCUC","CodCUCTono","DescripcionCUCTono","CodLinea","DesLinea","CodJerq02","DesJerq02","CodCategoria","DesCategoria","CodSubcategoria","DesSubcategoria","CodTipo","DesTipo","CodSubtipo","DesSubtipo","CodProductoGenerico","DesProductoGenerico","CodProductoSuperGenerico","DesProductoSuperGenerico","Largo","Ancho","Volumen","PesoBruto","Alto","Unidad Longitud","Unidad de Volumen","Unidad De Peso","CodClaseMKT","AplicacionLugarUso","Beneficio","DesCaracteristicaBulk","EdadObjetivo","FamiliaFragancia","Gama","GrupoProductoAC","Mercado","PresentacionEnvase","Sexo","SexoEdadObjetivo","TeoriaColor","TipoEstuche","TipoPielCabello","Tipo de Producto","ContenidoNeto","UmContenido","AcabadoAccessorios","AcabadoCajaReloj","AcabadoLuna","Adicional","CaracteristicasTirasAsas","CaracteristicasBijouterie","CierreComplementos","ClasificacionProductos","ColorCorrea","ColorLuna","ColorMarco","ColorTono","ColorTonoCajaReloj","DetalleCaja","DetalleEspecifi","DetalleProducto","DetalleSuela","DetalleBrazo","DetalleMarcoLentes","DialAcabado","ColorReloj","DisenoComplementos","TipoEstampado","EstiloAccesorio","EstiloRopa","FormaCaja","GrosorBrazo","GrupoProductosHogar","InsumoCajaReloj","InsumoMaterialPrimario","InsumoComplementario","MaterialCajaReloj","ModeloLentes","Niveles","NombreGenericoAccesorio","NombreGenerico","OcasionUsoAccesorio","OcasionUsoRopa","OrigenAccesorio","TipoPlaneacion","Posicionamiento","PresentacionForma","RotulosFila","SubtipoProdHogar","SubtipoProdComplementos","TallaTamano","Tema","Tematico","TipoLuna","TipoMaterial","TipoMaterialRopaCalzado","TipoMaterialBrazoLente","TipoTirasAsas","Tipologiareloj","TirasAsas","versatilidad"
"SAP","200098632","CZ FLK MISS SEXY V4 DUMMI 30ML","Unidad","P0206034003","0101","Fragancias","Cosméticos","03010100010006","03","CYZONE","0101","FRAGANCIAS","0001","FEMENINO","0006","MUESTRA","","","","","","","","","","","FLK MISS SEXY V4","1112048286279","MUESTRAS COSMETICOS/FRAGANCIAS/COLONIA FEMENINA/TESTER","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","286","COLONIA FEMENINA","279","TESTER","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Fragancias","","Amor Maternal","Liquido C/Alcohol","","Aromatica Acuosa","","","Muestras Cosm Fragancias","Frasco C/Spray","Femenino","","","Sin Asignar","","Muestra","30.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098634","LB AMELIE PROBADOR 2 ML","Unidad","P0208034001","0101","Fragancias","Cosméticos","01010100010006","01","L'BEL","0101","FRAGANCIAS","0001","FEMENINO","0006","MUESTRA","","","","","","","","","","","AMELIE","1112048286288","MUESTRAS COSMETICOS/FRAGANCIAS/COLONIA FEMENINA/PROBADOR S PUMP S CAJA","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","286","COLONIA FEMENINA","288","PROBADOR S PUMP S CAJA","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Fragancias","","Amor Maternal","Liquido C/Alcohol","","Aromatica Acuosa","","","Muestras Cosm Fragancias","Probador","Femenino","","","Sin Asignar","","Muestra","2.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092457","CZ FLK IN ME EP 1 UN","Unidad","P0203034003","0101","Fragancias","Cosméticos","03010100010006","03","CYZONE","0101","FRAGANCIAS","0001","FEMENINO","0006","MUESTRA","","","","","","","","","","","FLK IN ME","1112048286269","MUESTRAS COSMETICOS/FRAGANCIAS/COLONIA FEMENINA/DISCOVER","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","286","COLONIA FEMENINA","269","DISCOVER","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Fragancias","","Amor Maternal","Liquido C/Alcohol","","Aromatica Acuosa","","","Muestras Cosm Fragancias","Discover / Banda Perfumada","Femenino","","","Sin Asignar","","Muestra","1.0","Un","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092458","CZ FLK IN ME S&S 1 UN","Unidad","P0203034004","0101","Fragancias","Cosméticos","03010100010006","03","CYZONE","0101","FRAGANCIAS","0001","FEMENINO","0006","MUESTRA","","","","","","","","","","","FLK IN ME","1112048011282","MUESTRAS COSMETICOS/FRAGANCIAS/PERFUMES/BANDA PERFUMADA SCRATCH&SNIFF","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","011","PERFUMES","282","BANDA PERFUMADA SCRATCH&SNIFF","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Fragancias","","Amor Maternal","Liquido C/Alcohol","","Aromatica Acuosa","","","Muestras Cosm Fragancias","Discover / Banda Perfumada","Femenino","","","Sin Asignar","","Muestra","1.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092470","ES FLK VIBRANZA EP 1 UN","Unidad","P0205034003","0101","Fragancias","Cosméticos","02010100010006","02","ESIKA","0101","FRAGANCIAS","0001","FEMENINO","0006","MUESTRA","","","","","","","","","","","FLK VIBRANZA","1112048286269","MUESTRAS COSMETICOS/FRAGANCIAS/COLONIA FEMENINA/DISCOVER","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","286","COLONIA FEMENINA","269","DISCOVER","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Fragancias","","Amor Maternal","Liquido C/Alcohol","","Aromatica Acuosa","","","Muestras Cosm Fragancias","Discover / Banda Perfumada","Femenino","","","Sin Asignar","","Muestra","1.0","Un","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092472","ES FLK VIBRANZA S&S 1 UN","Unidad","P0205034004","0101","Fragancias","Cosméticos","02010100010006","02","ESIKA","0101","FRAGANCIAS","0001","FEMENINO","0006","MUESTRA","","","","","","","","","","","FLK VIBRANZA","1112048011267","MUESTRAS COSMETICOS/FRAGANCIAS/PERFUMES/BANDA PERFUMADA SCRATCH&SMELL","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","011","PERFUMES","267","BANDA PERFUMADA SCRATCH&SMELL","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Fragancias","","Amor Maternal","Liquido C/Alcohol","","Aromatica Acuosa","","","Muestras Cosm Fragancias","Discover / Banda Perfumada","Femenino","","","Sin Asignar","","Muestra","1.0","Un","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092476","CZ FLK MISSEXY V4 EP 1 UN","Unidad","P0206034001","0101","Fragancias","Cosméticos","03010100010006","03","CYZONE","0101","FRAGANCIAS","0001","FEMENINO","0006","MUESTRA","","","","","","","","","","","FLK MISS SEXY V4","1112048286269","MUESTRAS COSMETICOS/FRAGANCIAS/COLONIA FEMENINA/DISCOVER","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","286","COLONIA FEMENINA","269","DISCOVER","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Fragancias","","Amor Maternal","Liquido C/Alcohol","","Aromatica Acuosa","","","Muestras Cosm Fragancias","Discover / Banda Perfumada","Femenino","","","Sin Asignar","","Muestra","1.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092477","CZ FLK MISSEXY V4 S&S 1 UN","Unidad","P0206034002","0101","Fragancias","Cosméticos","03010100010006","03","CYZONE","0101","FRAGANCIAS","0001","FEMENINO","0006","MUESTRA","","","","","","","","","","","FLK MISS SEXY V4","1112048286282","MUESTRAS COSMETICOS/FRAGANCIAS/COLONIA FEMENINA/BANDA PERFUMADA SCRATCH&SNIFF","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","286","COLONIA FEMENINA","282","BANDA PERFUMADA SCRATCH&SNIFF","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Fragancias","","Amor Maternal","Liquido C/Alcohol","","Aromatica Acuosa","","","Muestras Cosm Fragancias","Discover / Banda Perfumada","Femenino","","","Sin Asignar","","Muestra","1.0","Un","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200097846","ES KIT PROBADORES C11-18 CO-EC","Unidad","P0049034013","0101","Fragancias","Cosméticos","02010100030006","02","ESIKA","0101","FRAGANCIAS","0003","UNISEX","0006","MUESTRA","","","","","","","","","","","FRAGANCIAS PROBADORES","1112048289273","MUESTRAS COSMETICOS/FRAGANCIAS/COLONIA UNISEX/PROBADOR CON CAJA ESTANDAR","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","289","COLONIA UNISEX","273","PROBADOR CON CAJA ESTANDAR","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Fragancias","","No Aplica Estuches","No Aplica Estuches","","No Aplica Estuches","","","Muestras Cosm Fragancias","Probador","Unisex","","","Set de Venta","","Muestra","30.0","Un","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098262","ES SALVAJE URBAN EDT 75 ML NAC","Unidad","P0338019002","0101","Fragancias","Cosméticos","02010100020003","02","ESIKA","0101","FRAGANCIAS","0002","MASCULINO","0003","COLONIA Y/O EAU DE TOILETTE","","","","","","200094964","ES SALVAJE URBAN EDT 75 ML","","","","SALVAJE URBAN EDT","1101166001079","FRAGANCIAS/CABALLEROS/COLONIA Y O EAU DE TOILETE/CON SPRAY","01","FRAGANCIAS","166","CABALLEROS","001","COLONIA Y O EAU DE TOILETE","079","CON SPRAY","","","","","80.000","43.000","436.880","281.000","127.000","Milímetro","Cm3","Gramo","Fragancias","","Masculinidad","Liquido C/Alcohol","","Aromatica Tonica","","","Colonia Masculinas","Frasco C/Spray","Masculino","","","Sin Asignar","","Colonia Y/O Eau De Toilette","75.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098264","ES FLK KALOS EDT 200ML","Unidad","P0071019001","0101","Fragancias","Cosméticos","02010100020003","02","ESIKA","0101","FRAGANCIAS","0002","MASCULINO","0003","COLONIA Y/O EAU DE TOILETTE","","","","","","","","","","","FLK KALOS","1101166001079","FRAGANCIAS/CABALLEROS/COLONIA Y O EAU DE TOILETE/CON SPRAY","01","FRAGANCIAS","166","CABALLEROS","001","COLONIA Y O EAU DE TOILETE","079","CON SPRAY","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Fragancias","","Balance","Liquido C/Alcohol","","Aromatica Fougere","","","Colonia Masculinas","Frasco C/Spray","Masculino","","","Sin Asignar","","Colonia Y/O Eau De Toilette","200.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092211","ES FLK KALOS EP 1 UN","Unidad","P0071034004","0101","Fragancias","Cosméticos","02010100020006","02","ESIKA","0101","FRAGANCIAS","0002","MASCULINO","0006","MUESTRA","","","","","","","","","","","FLK KALOS","1112048287269","MUESTRAS COSMETICOS/FRAGANCIAS/COLONIA MASCULINA/DISCOVER","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","287","COLONIA MASCULINA","269","DISCOVER","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Fragancias","","Balance","Liquido C/Alcohol","","Aromatica Fougere","","","Muestras Cosm Fragancias","Discover / Banda Perfumada","Masculino","","","Sin Asignar","","Muestra","1.0","Un","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092212","ES FLK KALOS S&S 1 UN","Unidad","P0071034005","0101","Fragancias","Cosméticos","02010100020006","02","ESIKA","0101","FRAGANCIAS","0002","MASCULINO","0006","MUESTRA","","","","","","","","","","","FLK KALOS","1112048287267","MUESTRAS COSMETICOS/FRAGANCIAS/COLONIA MASCULINA/BANDA PERFUMADA SCRATCH&SMELL","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","287","COLONIA MASCULINA","267","BANDA PERFUMADA SCRATCH&SMELL","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Fragancias","","Balance","Liquido C/Alcohol","","Aromatica Fougere","","","Muestras Cosm Fragancias","Discover / Banda Perfumada","Masculino","","","Sin Asignar","","Muestra","1.0","Un","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200084004","ES UPA COL MA- PROPOL CC 1 L","Unidad","P0150200648","0101","Fragancias","Cosméticos","02010100030003","02","ESIKA","0101","FRAGANCIAS","0003","UNISEX","0003","COLONIA Y/O EAU DE TOILETTE","","","","","","200076869","ES AGU COL DEFENCE 1 L","","","","AGU / UPA","1101176001212","FRAGANCIAS/BEBES UNISEX/COLONIA Y O EAU DE TOILETE/SIN ALCOHOL","01","FRAGANCIAS","176","BEBES UNISEX","001","COLONIA Y O EAU DE TOILETE","212","SIN ALCOHOL","","","","","95.000","91.000","2048.865","961.000","237.000","Milímetro","Cm3","Gramo","Fragancias","","Suavizante","Liquido S/Alcohol","Todas Las Edades (Familiar)","Citrica","","","Colonia Bebes","Frasco S/Spray","Unisex","","","Sin Asignar","","Colonia Y/O Eau De Toilette","1.0","L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200084979","ES PULSO PROB ENC C/PUMP 2 ML","Unidad","P0268034016","0101","Fragancias","Cosméticos","02010100020006","02","ESIKA","0101","FRAGANCIAS","0002","MASCULINO","0006","MUESTRA","","","","","","200084979","ES PULSO PROB ENC C/PUMP 2 ML","","","","PULSO/INTENSE","1112048001196","MUESTRAS COSMETICOS/FRAGANCIAS/COLONIA Y O EAU DE TOILETE/PROBADOR CON PUMP 2ML","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","001","COLONIA Y O EAU DE TOILETE","196","PROBADOR CON PUMP 2ML","","","","","70.000","11.000","92.400","6.500","120.000","Milímetro","Cm3","Gramo","Fragancias","","Seduccion","Liquido C/Alcohol","Todas Las Edades (Familiar)","Aromatica Fougere","","","Muestras Cosm Fragancias","Probador","Masculino","","","Sin Asignar","","Muestra","2.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200089318","ES PULSO PROB S-E 2ML","Unidad","P0268034008","0101","Fragancias","Cosméticos","02010100010006","02","ESIKA","0101","FRAGANCIAS","0001","FEMENINO","0006","MUESTRA","","","","","","","","","","","PULSO/INTENSE","1112048001196","MUESTRAS COSMETICOS/FRAGANCIAS/COLONIA Y O EAU DE TOILETE/PROBADOR CON PUMP 2ML","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","001","COLONIA Y O EAU DE TOILETE","196","PROBADOR CON PUMP 2ML","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Fragancias","","Seduccion","Liquido C/Alcohol","","Aromatica Fougere","","","Muestras Cosm Fragancias","Probador","Femenino","","","Sin Asignar","","Muestra","2.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200091023","LB MITHZAFF PROB C-PUMP 2 ML","Unidad","P0441019005","0101","Fragancias","Cosméticos","01010100010006","01","L'BEL","0101","FRAGANCIAS","0001","FEMENINO","0006","MUESTRA","","","","","","","","","","","MITHYKA ZAFFYR","1112048286287","MUESTRAS COSMETICOS/FRAGANCIAS/COLONIA FEMENINA/PROBADOR C PUMP C CAJA DECORAT","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","286","COLONIA FEMENINA","287","PROBADOR C PUMP C CAJA DECORAT","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Fragancias","","Magnetismo/Belleza Exotica","Liquido C/Alcohol","","Floral Frutal","","","Muestras Cosm Fragancias","Probador","Femenino","","","Sin Asignar","","Muestra","2.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200092932","ES YOU EMOTION PROB ENC 2 ML","Unidad","P0085034027","0101","Fragancias","Cosméticos","02010100010006","02","ESIKA","0101","FRAGANCIAS","0001","FEMENINO","0006","MUESTRA","","","","","","","","","","","IT'S YOU EMOTION/YOU EMOTION","1112048286287","MUESTRAS COSMETICOS/FRAGANCIAS/COLONIA FEMENINA/PROBADOR C PUMP C CAJA DECORAT","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","286","COLONIA FEMENINA","287","PROBADOR C PUMP C CAJA DECORAT","","","","","64.000","12.000","76.800","10.000","100.000","Milímetro","Cm3","Gramo","Fragancias","","Optimismo","Liquido C/Alcohol","","Floral Frutal","","","Muestras Cosm Fragancias","Probador","Femenino","","","Sin Asignar","","Muestra","2.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200097907","SHWR C16 MAGNAT 50 ML","Unidad","P0424191016","0103","Cuidado Personal","Cosméticos","020103000400020012","02","ESIKA","0103","CUIDADO PERSONAL","0004","DESODORANTE","0002","MASCULINO","0012","ROLL-ON","","","","200092172","ES MAGNAT DESO 50 ML","","","","MAGNAT","1304159230056","CUIDADO PERSONAL/DESODORANTES/ROLL-ON/MASCULINOS","04","CUIDADO PERSONAL","159","DESODORANTES","230","ROLL-ON","056","MASCULINOS","","","","","48.900","48.900","266.620","82.650","111.500","Milímetro","Cm3","Gramo","Cuidado_Personal","","Proteccion","Liquido Perlado","","","","","Desod. Bolilla","Roll-On","","","","","Todo Tipo De Piel","Desodorante","50.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200097912","SHWR C16 DORSAY 50 ML","Unidad","P0411191035","0103","Cuidado Personal","Cosméticos","020103000400020012","02","ESIKA","0103","CUIDADO PERSONAL","0004","DESODORANTE","0002","MASCULINO","0012","ROLL-ON","","","","200060302","ES D'ARIEN DES ROLLON NE","","","","D'ORSAY/D'ARIEN CLASS","1304159230056","CUIDADO PERSONAL/DESODORANTES/ROLL-ON/MASCULINOS","04","CUIDADO PERSONAL","159","DESODORANTES","230","ROLL-ON","056","MASCULINOS","","","","","48.900","48.900","266.620","82.650","111.500","Milímetro","Cm3","Gramo","Cuidado_Personal","","Proteccion","Liquido Perlado","","","","","Desod. Bolilla","Roll-On","","","","","Todo Tipo De Piel","Desodorante","50.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092055","LB DESO DRY EFFECT 48 125ML","Unidad","P0113191014","0103","Cuidado Personal","Cosméticos","010103000400010001","01","L'BEL","0103","CUIDADO PERSONAL","0004","DESODORANTE","0001","FEMENINO","0001","AEROSOL","","","","210066158","LB DESOLBEL DESO DRY 48 125 ML","","","","DRY EFFECT 48""","1304159232053","CUIDADO PERSONAL/DESODORANTES/AEROSOL/FEMENINOS","04","CUIDADO PERSONAL","159","DESODORANTES","232","AEROSOL","053","FEMENINOS","","","","","45.000","45.000","311.850","158.334","154.000","Milímetro","Cm3","Gramo","Cuidado_Personal","","Equilibrante","Sin Asignar","","","","","Desod. Aerosol","Aerosol","","","","","Todo Tipo De Piel","Desodorante","150.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098668","ES BRAV DESO 50 ML","Unidad","P0377191018","0103","Cuidado Personal","Cosméticos","020103000400020012","02","ESIKA","0103","CUIDADO PERSONAL","0004","DESODORANTE","0002","MASCULINO","0012","ROLL-ON","","","","200066407","ES BRAVIO DES ROLL ON NE 50 ML","","","","BRAVIO/CORAJE","1304159230056","CUIDADO PERSONAL/DESODORANTES/ROLL-ON/MASCULINOS","04","CUIDADO PERSONAL","159","DESODORANTES","230","ROLL-ON","056","MASCULINOS","","","","","0.000","0.000","0.000","0.000","0.000","","","Kg","Cuidado_Personal","","Proteccion","Liquido Perlado","","","","","Desod. Bolilla","Roll-On","","","","","Todo Tipo De Piel","Desodorante","50.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200088569","ES EXPRES DESO CC OTC 50 ML","Unidad","P0008191019","0103","Cuidado Personal","Cosméticos","020103000400010012","02","ESIKA","0103","CUIDADO PERSONAL","0004","DESODORANTE","0001","FEMENINO","0012","ROLL-ON","","","","200046326","EXPRESSION DES ROLLON 50ML","","","","EXPRESSION / DREAMS","1304159230053","CUIDADO PERSONAL/DESODORANTES/ROLL-ON/FEMENINOS","04","CUIDADO PERSONAL","159","DESODORANTES","230","ROLL-ON","053","FEMENINOS","","","","","48.900","48.900","266.620","82.650","111.500","Milímetro","Cm3","Gramo","Cuidado_Personal","","Perfumar","Liquido Perlado","","","","","Desod. Bolilla","Roll-On","","","","","Todo Tipo De Piel","Desodorante","50.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200097855","ES ILUMINAS DESODORANTE 100ML","Unidad","P0307191003","0103","Cuidado Personal","Cosméticos","020103000400010012","02","ESIKA","0103","CUIDADO PERSONAL","0004","DESODORANTE","0001","FEMENINO","0012","ROLL-ON","","","","","","","","","ILUMINAS","1304159230053","CUIDADO PERSONAL/DESODORANTES/ROLL-ON/FEMENINOS","04","CUIDADO PERSONAL","159","DESODORANTES","230","ROLL-ON","053","FEMENINOS","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Cuidado_Personal","","Perfumar","Emulsion","","","","","Desod. Bolilla","Roll-On","","","","","Todo Tipo De Piel","Desodorante","100.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
