"GrupoDeAtributos","codsap","desnombrefantasiacatalogo","desnombreelementocatalogo","desnombrearticulocatalogo","descapacidadcatalogo","descapacidadcatalogo001","descapacidadcatalogo002","destallamedidacatalogo","desbeneficiosslogancatalogo","desfamiliaolfativacatalogo","desnombrelineacatalogo","descomentarioscatalogo","desmaestrocatalogo","destipoproductocatalogo","deshistoriaolfativatextoaprobado","desmodousotextoaprobado","destecnologiatextoaprobado","desbeneficioprincipal","desdisclaimerbeneficioprincipal","desbeneficiosecundario001","desdisclaimersecundario001","desbeneficiosecundario002","desdisclaimersecundario002","desbeneficiosecundario003","desdisclaimersecundario003","desbeneficiosecundario004","desdisclaimersecundario004","desbeneficiosecundario005","desdisclaimersecundario005"
"Comunicaciones","200082478","La Passion","Parfum","LB LAPASSIO PROB C/C 4.5 ML","4.5 ml e .15 fl. oz.","4.5 ml",".15 fl. oz.",".15 fl. oz.","Revela tu sensualidad","La orquídea Chocolate, la más irresistible de las flores con un aroma capaz de despertar el placer en los sentidos. Una esencia, que junto con cálidas notas orientales.","Revela el poder de tu verdadera sensualidad, deja que su intensidad envuelva tu piel, vive un placer único, un placer solo tuyo.","0","LBEL COLOMBIA","","","","","","","","","","","","","","","",""
"Comunicaciones","200083334","","eau de parfum","CZ TRUE PROB C/C 4.5 ML","4.5 ml","","","","","chypre","probador #true","","CYZONE COLOMBIA","","Sé tú misma con refrescantes flores de naranjo y sutiles toques de madera.","","","","","","","","","","","","","",""
"Comunicaciones","200083429","Fascina Collection","Parfum","ES FASCINA PROB C/C 4.5 ML","4,5 ml / ,15 fl.oz.","","","","","","","","ESIKA MEXICO","FRAGANCIAS","","","","","","","","","","","","","","",""
"Comunicaciones","200083616","","eau de parfum","CZ FLKFLIRT PROB C/PUMP 2 ML","2 ml","","","","Sexy de mil maneras","dulce","Probador flirty girl sexy","","CYZONE COLOMBIA","","Rompe esquemas con la picardía de los frutos rojos y con la sexy orquídea de chocolate.","","","","","","","","","","","","","",""
"Comunicaciones","200083913","Satin Rouge","Eau de Parfum","LB SATIN RG EDP 50 ML","50 ml e 1.7 fl. oz.","","LBEL COLOMBIA","1.7 fl. oz.","El color de tu atracción","El sensual aroma de la orquídea de Madagascar y la pimienta rosada se hacen parte de tu magnetismo.","El rojo magnético, la intensidad de la orquídea de Madagascar, la más pura atracción.","0","El color de tu atracción","","","","","","","","","","","","","","","",""
"Comunicaciones","200083914","Satin Rouge","Eau de Parfum","LB SATIN RG PROB C/C 4.5 ML","4.5 ml e 1.5 fl. oz.","","LBEL PAISES","1.5 fl. oz.","El color de tu atracción","El sensual aroma de la orquídea de Madagascar y la pimienta rosada se hacen parte de tu magnetismo.","El rojo magnético, la intensidad de la orquídea de Madagascar, la más pura atracción.","0","El color de tu atracción","","","","","","","","","","","","","","","",""
"Comunicaciones","200083916","Rêve Sensuelle","Eau de Parfum","LB REVE SENS PARF 50ML","50 ml e 1.7 fl. oz.","50 ml","1.7 fl. oz.","1.7 fl. oz.","Una invitación a tu lado sensual","La rosa Greco Juliette, una esencia inconfundible con un leve acento licoroso. Sus pétalos son suaves y sensuales, como la piel femenina misma. (Femenina/Tu lado femenino)","Eau de Parfum. Concentración alta*","0","LBEL COLOMBIA","","","","","","","","","","","","","","","",""
"Comunicaciones","200083919","Mithyka","Eau de Parfum","LB MITHYKA EDP PROB C/CJ 4.5ML","4.5 ml e .15 fl. oz.","","LBEL PAISES",".15 fl. oz.","","","Eau de Parfum. Concentración alta*","0","","","","","","","","","","","","","","","","",""
"Comunicaciones","200083937","Noir de Nuit","Eau de Parfum","LB NOIRNUIT EDP 50 ML","50 ml e 1.7 fl. oz.","50 ml","1.7 fl. oz.","1.7 fl. oz.","Tú iluminas la noche","La presencia brillante del Absoluto de rosa para que la noche se rinda a tus pies. Una esencia floral muy sensual con toques de pimienta rosada.(Deslumbrante)","La noche se rinde a tus pies con la presencia brillante del Absoluto de rosa.","0","LBEL COLOMBIA","","","","","","","","","","","","","","","",""
"Comunicaciones","200083939","Noir de Nuit","Eau de Parfum","LB NOIRNUIT PROB C/C 4.5 ML","4.5 ml e .15 fl. oz.","4.5 ml",".15 fl. oz.",".15 fl. oz.","Tú iluminas la noche","La presencia brillante del Absoluto de rosa para que la noche se rinda a tus pies. Una esencia floral muy sensual con toques de pimienta rosada.(Deslumbrante)","La noche se rinde a tus pies con la presencia brillante del Absoluto de rosa.","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200083940","Devos Magnetic","Eau de Toilette Pour Homme","LB DEVOS MAGNET EDT 100 ML","100 ml e 3.4 fl. oz.","","LBEL COLOMBIA","3.4 fl. oz.","La fuerza de la atracción","Magnetismo en cada gota con el aroma del Tobacco Print. La mejor selección de hojas de tabaco y todo su poder de atracción realzado con especias y sándalo.(Magnético)","El sello original de la atracción con toques seductores de vainilla bourbon y tabaco.","0","La fuerza de la atracción","","","","","","","","","","","","","","","",""
"Comunicaciones","200083943","Bleu Intense","Eau de Toilette Pour Homme","LB BLEU INT EAU TOIL 100ML","100 ml e 3.4 fl. oz.","100 ml","3.4 fl. oz.","3.4 fl. oz.","Energía sin límites","Las innovadoras notas de Living Sea Shore, capturan la esencia y frescura de la reventazón del mar del aire y las vibraciones de la costa marina. (Enérgico)","Refleja la fuerza de un hombre que vive con una energía que no conoce límites.","0","LBEL COLOMBIA","","","","","","","","","","","","","","","",""
"Comunicaciones","200083956","Seduttore","Eau de Toilette Pour Homme","LB SEDUTTOR EDT 100 ML","100 ml e 3.4 fl. oz.","","LBEL COLOMBIA","3.4 fl. oz.","Instinto de seducción.","Revela el poder seductor de un hombre con su aroma maderoso e impactantes notas afrodisíacas como las del jengibre (Seductor)","Eau de Toilette Pour Homme","0","Instinto de seducción.","","","","","","","","","","","","","","","",""
"Comunicaciones","200083960","Devos Magnetic Sport","Eau de Toilette Pour Homme","LB DEVOSPOR EDT 100 ML","100 ml e 3.4 fl. oz.","100 ml","3.4 fl. oz.","3.4 fl. oz.","La atracción es inevitable","Una faceta más casual con la irresistible frescura de las notas herbales del brezo francés. (Atractivo)","Eau de Toilette Pour Homme","0","LBEL COLOMBIA","","","","","","","","","","","","","","","",""
"Comunicaciones","200084775","Bleu Intense","Eau de Toilette Pour Homme","LB BLUEINT EDT EDL 100 ML","100 ml e 3.4 fl. oz.","100 ml","3.4 fl. oz.","3.4 fl. oz.","Energía sin límites","Las innovadoras notas de Living Sea Shore, capturan la esencia y frescura de la reventazón del mar del aire y las vibraciones de la costa marina. (Enérgico)","Refleja la fuerza de un hombre que vive con una energía que no conoce límites.","0","LBEL COLOMBIA","","","","","","","","","","","","","","","",""
"Comunicaciones","200084776","Bleu Intense Night","Eau de Toilette Pour Homme","LB BLENIGHT EDT EDL 100 ML","100 ml e 3.4 fl. oz.","100 ml","3.4 fl. oz.","3.4 fl. oz.","La noche es solo suya","El clásico aroma de Bleu Intense en una versión que captura el azul profundo de la noche. Frescos acentos cítricos y acuáticos son el preámbulo a la seducción del cedro. (Conquistador)","Un nuevo aroma inspirado en la seducción de la noche que combina notas acuáticas y cedro con la energía y frescura de la clásica Bleu Intense.","0","LBEL COLOMBIA","","","","","","","","","","","","","","","",""
"Comunicaciones","200085506",""""""" así es la elegancia, así es su esencia: Homme 033.""""""""""""""","Homme 033","Eau de Toilette Pour Homme","100 ml e 3.4 fl. oz.","100 ml","3.4 fl. oz.","100 ml e 3.4 fl. oz.","Elegancia que domina la ciudad","Una elegancia que hace sentir su presencia con sus notas licorosas y se eleva con fuerza, junto a toques aromáticos de salvia y la calidez del musgo de roble. (Elegancia de día)","""""""""""""""Deslumbrante, poderosa, capaz de dejar una impresión imborrable""""""","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200086456","","eau de parfum","CZ FLIRSEXY PROB C/C 4.5 ML","4.5 ml","","","","Sexy de mil maneras","dulce","probador flirty girl sexy","","CYZONE PAISES","","Rompe esquemas con la picardía de los frutos rojos y con la sexy orquídea de chocolate.","","","","","","","","","","","","","",""
"Comunicaciones","200088132","Vanilla Hombre","Eau de toilette masculino","ES VANIL HO EDT QUP 100 ML","100 ml / 3,4 fl.oz.","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200088545","","eau de parfum","CZ CYFEMP4 PROBADOR 4.5 ML","4.5 ml","","","","probar está de moda","floral","probador fashion 101","","CYZONE PAISES","","","","","probar está de moda","","probar está de moda","","","","","","","","",""
"Comunicaciones","200088887","Tropical Maracuyá","Colonia","Tropical Maracuyá","200 ml / 6.7 fl.oz.","","","","","","Natural Care","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200089057","","eau de toilette","CZ MASC P5 EDT PROB 4.5ML","4.5 ml","","","","desafíate cada día","herbal","forze","","CYZONE PAISES","","Siente la fuerza del Jengibre de Madagascar y la sensualidad del sándalo.","","","","","","","","","","","","","",""
"Comunicaciones","200089229","Kalos Sport","Cologne for men","ES KALOS SPORT COL EDL 100 ML","100 ml / 3,4 fl.oz.","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200089966","","eau de parfum","CZ TRUE EDP EDL 50 ML","50 ml / 1.6 fl. oz.","","","","atrévete a ser tú","chypre","#true","","CYZONE PAISES","","Sé tú misma con refrescantes flores de naranjo y sutiles toques de madera.","","","","","","","","","","","","","",""
"Comunicaciones","200091553","Coconut Ocean","Colonia","Coconut Ocean","200 ml / 6,7 fl.oz.","","ESIKA PAISES","","","","Natural Care","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200091709","","eau de toilette","CZ FIST EDT 50 ML","50 ml / 1.7 fl. oz.","","","","darlo todo, ganarlo todo","herbal","fist","","CYZONE PAISES","","SIENTE EL PODER DE LAVANDA Y LA EXPLOSIÓN DE ENERGÍA DEL CEDRO ROJO.","","","","","","","","","","","","","",""
"Comunicaciones","200093415","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Comunicaciones","200093884","Extreme","Colonia refrescante","Extreme","200 ml / 6.7 fl.oz.","","ESIKA PAISES","","ACCESORIOS","","Ésika Men","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200069817","Perfumero de Lujo","Perfumero de Lujo","LB PERFUMERO 10 ML","10 ml e .33 fl. oz.","","","","","","","","","","","","","","","","","","","","","","","",""
"Comunicaciones","200087945","","eau de parfum","CY FEMP5 EN PROB C\C 4.5 ML","4.5 ml","","","","libera tu creatividad","frutal","probador energy","","CYZONE PAISES","","Exprésate con la chispeante frambuesa y la frescura de la peonia.","","","","","","","","","","","","","",""
"Comunicaciones","200085802","Secret Musk","Desodorantes roll-on","Secret Musk","50 ml / 1,6 fl.oz.","","ESIKA PAISES","","MAQUILLAJE","","Desodorantes roll-on","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200085855","Exus","Desodorantes roll-on","Exus","50 ml / 1,6 fl.oz.","","","","","","Desodorantes roll-on","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200085857","D'Orsay","Desodorantes roll-on","D'Orsay","50 ml / 1,6 fl.oz.","","","","","","Desodorantes roll-on","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200085859","Winner Black","Desodorantes roll-on","Winner Black","50 ml / 1,6 fl.oz.","","ESIKA PAISES","","LENTES","","Desodorantes roll-on","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200085877","D'Orsay Class","Desodorantes roll-on","D'Orsay Class","50 ml / 1,6 fl.oz.","","ESIKA PAISES","","ROSTRO Y CUERPO","","Desodorantes roll-on","0","ESIKA PAISES","CUIDADO PERSONAL","","","","","","","","","","","","","","",""
"Comunicaciones","200088579","Élanie","Desodorantes roll-on","ES ELANIE DESO CC 50 ML","50 ml / 1,6 fl.oz.","","ESIKA PAISES","","ROSTRO Y CUERPO","","Desodorantes roll-on","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200088584","Passion Musk","Desodorantes roll-on","Passion Musk","50 ml / 1,6 fl.oz.","","ESIKA PAISES","","ESTUCHES Y VARIOS","","Desodorantes roll-on","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200088592","D'Orsay","Desodorantes roll-on","D'Orsay","50 ml / 1,6 fl.oz.","","ESIKA PAISES","","ROSTRO Y CUERPO","","Desodorantes roll-on","0","ESIKA PAISES","CUIDADO PERSONAL","","","","","","","","","","","","","","",""
"Comunicaciones","200088590","Kalos Black","Desodorantes roll-on","Kalos Black","50 ml / 1,6 fl.oz.","","","","","","Desodorantes roll-on","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200063536","ES LPI TALC CC CL 500 G","Talco para pies","Talco para pies","500 g / 17,6 oz.","","ESIKA COLOMBIA","","CUIDADO PERSONAL","","Multicare","0","ESIKA COLOMBIA","ROSTRO Y CUERPO","","","","","","","","","","","","","","",""
"Comunicaciones","200083218","Performance Sbeltess","Gel Corporal Efecto Frío Reafirmante de Acción Focalizada","LB PER SBELTESSE SACH G1 5 ML","5 ml e .16 fl. oz.","5 ml",".16 fl. oz.",".16 fl. oz.","","","Gel Corporal Efecto Frío Reafirmante de Acción Focalizada","0","LBEL PAISES","","","","","","","","","","","","","","","",""
