"grupodeatributos","codsap","desnombrefantasiacatalogo","desnombreelementocatalogo","desnombrearticulocatalogo","descapacidadcatalogo","descapacidadcatalogo001","descapacidadcatalogo002","destallamedidacatalogo","desbeneficiosslogancatalogo","desfamiliaolfativacatalogo","desnombrelineacatalogo","descomentarioscatalogo","desmaestrocatalogo","destipoproductocatalogo","deshistoriaolfativatextoaprobado","desmodousotextoaprobado","destecnologiatextoaprobado","desbeneficioprincipal","desdisclaimerbeneficioprincipal","desbeneficiosecundario001","desdisclaimersecundario001","desbeneficiosecundario002","desdisclaimersecundario002","desbeneficiosecundario003","desdisclaimersecundario003","desbeneficiosecundario004","desdisclaimersecundario004","desbeneficiosecundario005","desdisclaimersecundario005"
"Comunicaciones","200086086","color code","Labial en barra con sabor y aroma*","fucsia color","4 g / .14 oz.","","","","color y dulce sabor","","cy","","CYZONE PAISES","","","","","","","color y dulce sabor","","","","","","","","",""
"Comunicaciones","200086090","color code","Labial en barra con sabor y aroma*","coral color","4 g / .14 oz.","","","","color y dulce sabor","","cy","","CYZONE PAISES","","","","","","","color y dulce sabor","","","","","","","","",""
"Comunicaciones","200089288","color code","Labial en barra con sabor y aroma*","royal blue color","4 g / .14 oz.","","","","color y dulce sabor","","cy","","CYZONE PAISES","","","","","","","color y dulce sabor","","","","","","","","",""
"Comunicaciones","200089289","color code","Labial en barra con sabor y aroma*","pink lemonade color","4 g / .14 oz.","","","","color y dulce sabor","","cy","","CYZONE PAISES","","","","","","","color y dulce sabor","","","","","","","","",""
"Comunicaciones","200085790","Divine Lip Gloss","Brillo Labial FPS 15","Peché","12 ml e .40 fl. oz.","12 ml",".40 fl. oz.",".40 fl. oz.","","","Brillo Labial FPS 15","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200085791","Divine Lip Gloss","Brillo Labial FPS 15","Grape Lumière","12 ml e .40 fl. oz.","12 ml",".40 fl. oz.",".40 fl. oz.","","","Brillo Labial FPS 15","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200085792","Divine Lip Gloss","Brillo Labial FPS 15","Sweet Framboise","12 ml e .40 fl. oz.","12 ml",".40 fl. oz.",".40 fl. oz.","","","Brillo Labial FPS 15","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200085793","Divine Lip Gloss","Brillo Labial FPS 15","Douce","12 ml e .40 fl. oz.","12 ml",".40 fl. oz.",".40 fl. oz.","","","Brillo Labial FPS 15","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200085794","Divine Lip Gloss","Brillo Labial FPS 15","Vin","12 ml e .40 fl. oz.","12 ml",".40 fl. oz.",".40 fl. oz.","","","Brillo Labial FPS 15","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200085795","Divine Lip Gloss","Brillo Labial FPS 15","Groseille","12 ml e .40 fl. oz.","12 ml",".40 fl. oz.",".40 fl. oz.","","","Brillo Labial FPS 15","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200088713","Divine Lip Gloss","Brillo Labial FPS 15","Caramel Melon","12 ml e .40 fl. oz.","12 ml",".40 fl. oz.",".40 fl. oz.","","","Brillo Labial FPS 15","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200085796","Divine Lip Gloss","Brillo Labial FPS 15","Vin Sensuelle","12 ml e .40 fl. oz.","12 ml",".40 fl. oz.",".40 fl. oz.","","","Brillo Labial FPS 15","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200086120","Perfect Match Volumen","Labial FPS 20 + delineador para máximo volumen","rosa golosa","Líquido 3 ml - ,10 fl. oz. / Barra 2.2 g - ,077 oz.","","ESIKA PAISES","","FRAGANCIAS","","Ésika Pro","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200086121","Perfect Match Volumen","Labial FPS 20 + delineador para máximo volumen","rojo pasión","Líquido 3 ml - ,10 fl. oz. / Barra 2.2 g - ,077 oz.","","ESIKA PAISES","","FRAGANCIAS","","Ésika Pro","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200086122","Perfect Match Volumen","Labial FPS 20 + delineador para máximo volumen","rosa deseo","Líquido 3 ml - ,10 fl. oz. / Barra 2.2 g - ,077 oz.","","ESIKA PAISES","","ROSTRO Y CUERPO","","Ésika Pro","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200086123","Perfect Match Volumen","Labial FPS 20 + delineador para máximo volumen","fresa tentación","Líquido 3 ml - ,10 fl. oz. / Barra 2.2 g - ,077 oz.","","ESIKA PAISES","","ROSTRO Y CUERPO","","Ésika Pro","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200086124","Perfect Match Volumen","Labial FPS 20 + delineador para máximo volumen","pimienta caliente","Líquido 3 ml - ,10 fl. oz. / Barra 2.2 g - ,077 oz.","","ESIKA PAISES","","ROSTRO Y CUERPO","","Ésika Pro","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200086125","Perfect Match Volumen","Labial FPS 20 + delineador para máximo volumen","coral seductor","Líquido 3 ml - ,10 fl. oz. / Barra 2.2 g - ,077 oz.","","ESIKA PAISES","","ROSTRO Y CUERPO","","Ésika Pro","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200086126","Perfect Match Volumen","Labial FPS 20 + delineador para máximo volumen","fucsia sensual","Líquido 3 ml - ,10 fl. oz. / Barra 2.2 g - ,077 oz.","","ESIKA PAISES","","ROSTRO Y CUERPO","","Ésika Pro","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200086127","Perfect Match Volumen","Labial FPS 20 + delineador para máximo volumen","café misterio","Líquido 3 ml - ,10 fl. oz. / Barra 2.2 g - ,077 oz.","","ESIKA PAISES","","FRAGANCIAS","","Ésika Pro","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200086128","Perfect Match Volumen","Labial FPS 20 + delineador para máximo volumen","vino caliente","Líquido 3 ml - ,10 fl. oz. / Barra 2.2 g - ,077 oz.","","ESIKA PAISES","","FRAGANCIAS","","Ésika Pro","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200086129","Perfect Match Volumen","Labial FPS 20 + delineador para máximo volumen","durazno amor","Líquido 3 ml - ,10 fl. oz. / Barra 2.2 g - ,077 oz.","","ESIKA PAISES","","FRAGANCIAS","","Ésika Pro","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200086130","Perfect Match Volumen","Labial FPS 20 + delineador para máximo volumen","cereza sexy","Líquido 3 ml - ,10 fl. oz. / Barra 2.2 g - ,077 oz.","","ESIKA PAISES","","ROSTRO Y CUERPO","","Ésika Pro","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200086293","","Labial líquido de color intenso*","deep red","6 ml","","","","labial mate, color intenso de larga duración* / no pegajoso","","studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200086294","","Labial líquido de color intenso*","wine","6 ml","","","","labial mate, color intenso de larga duración* / no pegajoso","","studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200086295","","Labial líquido de color intenso*","cherry","6 ml","","","","labial mate, color intenso de larga duración* / no pegajoso","","studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200086296","","Labial líquido de color intenso*","lilac","6 ml","","","","labial mate, color intenso de larga duración* / no pegajoso","","studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200086297","","Labial líquido de color intenso*","nude","6 ml","","","","labial mate, color intenso de larga duración* / no pegajoso","","studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200090649","","Labial líquido de color intenso*","strawberry","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200090650","","Labial líquido de color intenso*","rose nude","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200090651","","Labial líquido de color intenso*","mocha","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200090652","","Labial líquido de color intenso*","blue","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200094228","","Labial líquido de color intenso*","coral","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200094229","","Labial líquido de color intenso*","lavender","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200094230","","Labial líquido de color intenso*","apple pop","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200094231","","Labial líquido de color intenso*","deep rose","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200094232","","Labial líquido de color intenso*","chocolate","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200094233","","Labial líquido de color intenso*","terracota","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200094234","","Labial líquido de color intenso*","raspberry","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200094235","","Labial líquido de color intenso*","grape","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200094236","","Labial líquido de color intenso*","dark purple","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200094237","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","Larga duración. Efecto mate. No pegajoso, No transfer*","","","","","","","","",""
"Comunicaciones","200096186","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200096187","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200096188","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200096189","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200096190","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200096191","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200096192","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200096193","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200096194","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200096195","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200098526","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200098527","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200098528","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200098529","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200098530","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200098531","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200098532","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200098533","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200098534","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200098535","","Labial líquido de color intenso*","pink","6 ml","","","","color mate que se queda en tus labios* / no pegajoso","","Studio look","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200087057","Infini","Labial de Larga Duración","Rouge","2 g e .07 oz.","2 g",".07 oz.",".07 oz.","","","Labial de Larga Duración","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200087058","Infini","Labial de Larga Duración","Aster*","2 g e .07 oz.","2 g",".07 oz.",".07 oz.","","","Labial de Larga Duración","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200087059","Infini","Labial de Larga Duración","Malve","2 g e .07 oz.","2 g",".07 oz.",".07 oz.","","","Labial de Larga Duración","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200087060","Infini","Labial de Larga Duración","Mandarine*","2 g e .07 oz.","2 g",".07 oz.",".07 oz.","","","Labial de Larga Duración","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200087061","Infini","Labial de Larga Duración","Fucsia*","2 g e .07 oz.","2 g",".07 oz.",".07 oz.","","","Labial de Larga Duración","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200087062","Infini","Labial de Larga Duración","Acajou*","2 g e .07 oz.","2 g",".07 oz.",".07 oz.","","","Labial de Larga Duración","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200087063","Infini","Labial de Larga Duración","Fraise","2 g e .07 oz.","2 g",".07 oz.",".07 oz.","","","Labial de Larga Duración","0","LBEL PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","200087064","Infini","Labial de Larga Duración","Amandier","2 g e .07 oz.","2 g",".07 oz.",".07 oz.","","","Labial de Larga Duración","0","LBEL PAISES","","","","","","","","","","","","","","","",""
